id,season,city_new,city,date,team1,team2,toss_winner,winner_new,winner,Bat1,Bat2,Bat3,Bat4,Bat5,Bat6,Bat7,Bat8,Bat9,Bat10,Bat11,Bowl1,Bowl2,Bowl3,Bowl4,Bowl5,Bowl6,Bowl7,Bowl8,Bowl9,Bowl10,Bowl11
535,2015,Delhi,Delhi,4/20/2015,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,0,-6.478103957,-2.655281944,3.264833866,4.069566702,-1.773953441,-0.079538553,-1.270267103,-2.496421739,-1.074173298,-2.989355089,-5.218690549,-6.5,-3.25,10.11375,-0.122083333,2.184,4.5975,-14.94166667,1.38875,-0.9,3.223333333,-1.729583333
536,2015,Ahmedabad,Rajasthan,4/21/2015,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,Kings XI Punjab,0,2.993344312,1.425828294,-1.175641311,-0.204397288,-3.969525076,-3.103620018,-2.185583128,3.829302321,11.73525036,4.153836923,-6.628639617,-0.68625,3.71025,0,-8.1,0,11.4015,-8.4125,-2.183333333,6.495166667,8.666166667,-4.125833333
537,2015,Visakhapatnam,Hyderabad,4/22/2015,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,Sunrisers Hyderabad,1,2.27517025,-1.45744022,3.365122636,-0.204397288,0.02147938,-8.182832908,-1.268177,11.11661064,0.781657852,0.341925732,-6.628639617,-9.747,-3.93625,-3.25,-8.1,-0.899333333,7.138333333,14.41083333,0.069166667,-1.967333333,2.197916667,-4.125833333
538,2015,Bangalore,Bangalore,4/22/2015,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,0,-4.218456686,-8.508007312,1.339772077,-5.588252437,6.153417083,-1.183853106,1.230270658,-1.79362554,1.871851227,3.700387239,2.087907692,-15.88975,-6.5,-12.393,0,-10.60125,-3.25,-4.1445,-2.439583333,2.026666667,-3.971416667,5.4
539,2015,Delhi,Delhi,4/23/2015,Delhi Daredevils,Mumbai Indians,Mumbai Indians,Delhi Daredevils,1,-9.291726098,1.530480661,10.26284635,-4.941050543,-1.487545806,8.977470539,-6.178652272,-2.489584066,-2.811899634,-0.456721057,-4.783441183,-16.52916667,-3.25,16.61375,-6.9455,0.35925,-9.625,15.86916667,1.338,-6.460833333,-1.980166667,0.57
540,2015,Ahmedabad,Rajasthan,4/24/2015,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore,0,-3.504204305,-2.536201387,-2.097654449,1.9442529,-0.765237647,-2.613474209,-5.427070472,6.080051657,9.451204364,-1.489528205,1.547188955,-8.08425,20.20725,-5.05,0,-3.25,17.9015,-8.102666667,-0.698333333,-1.618333333,1.893333333,-4.136666667
541,2015,Mumbai,Mumbai,4/25/2015,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,1,1.543411604,-8.125266622,-6.574880105,4.970242401,2.36326869,4.780944881,1.104299399,1.889351979,1.303648988,0.11618396,2.383644134,9.372916667,0,-3.25,13.0305,1.207,3.67625,1.483083333,-3.818083333,-0.69,-2.705916667,9.380666667
542,2015,Chennai,Chennai,4/25/2015,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,1,0.995443027,0.063371598,-0.840266755,2.162584951,-6.944422707,5.25611539,2.011216686,5.875716977,1.304367919,-0.843837164,-7.718185041,11.9535,-9.747,8.893,0,15.83916667,0,3.834666667,-0.942916667,6.931416667,2.120416667,0.93475
543,2015,Delhi,Delhi,4/26/2015,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore,0,-11.62280095,-5.179360768,-1.049001253,3.202400382,-1.596818246,-1.313040532,-8.838928547,2.282543435,-4.477305913,-4.145938462,-4.353866573,-14.58425,3.5,8.31375,16.0015,6.085,3.25,3.8615,3.228583333,-8.148333333,3.795,1.0875
544,2015,Chandigarh,Punjab,4/27/2015,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,Sunrisers Hyderabad,0,-6.095628936,-4.371372102,10.30801011,-1.54605427,4.830297532,0.796107703,0.492987086,2.59140509,0.959296288,-0.502455753,10.09065934,0.68625,-3.90625,-5.94875,-13.0125,-3.25,-11.18525,-2.816666667,-4.2225,3.531916667,-9.131916667,6.642166667
545,2015,Kolkata,Kolkata,5/7/2015,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,1,0.14939296,2.655281944,-3.264833866,-4.422932521,1.773953441,1.396036054,-2.478820521,-1.684447359,-2.086004142,3.557142857,2.394819008,2.53875,3.25,-10.11375,17.71375,-2.184,5.606666667,-2.416666667,-4.733166667,-3.376333333,-2.402083333,2.19075
547,2015,Chennai,Chennai,4/28/2015,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,Chennai Super Kings,1,-0.357408598,-1.374579259,2.551555227,3.199749808,-5.925840948,7.10553213,-0.580963474,5.734052895,-0.79736191,-2.086495497,-0.320183043,12.63975,0,5.643,-0.833333333,2.021666667,-1.4875,4.443833333,2.810083333,-0.165,0.422916667,3.898333333
548,2015,Delhi,Delhi,5/1/2015,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,Delhi Daredevils,1,-5.843426394,1.249152915,-4.567985937,4.413775831,-2.7925352,-0.460077638,1.633979461,-5.597441203,3.805584561,0.472640103,-8.163736264,-16.247,0,3.25,10.11375,16.0015,9.335,-13.16333333,3.551666667,5.402166667,6.429666667,0.758333333
549,2015,Mumbai,Mumbai,5/1/2015,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,Mumbai Indians,1,1.173129454,-4.173640041,-4.751695821,-0.353027386,0.192231016,4.670781005,1.265703715,1.909889554,2.619373764,-0.979317949,-2.319988801,10.02916667,-13.45725,-3.25,16.2805,9.625,0.99075,9.861416667,0.594166667,5.90475,0.261666667,12.59816667
550,2015,Bangalore,Bangalore,5/2/2015,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore,1,5.144696992,2.524078824,5.995696323,-1.273368461,-1.737180676,2.173905464,-1.639087775,-2.392413419,0.182316165,1.926584615,-3.569235165,8.08425,-6.75,-9.891666667,-4.7375,1.4235,2.416666667,-6.5,2.268,1.017083333,-1.49725,1.654583333
551,2015,Hyderabad,Hyderabad,5/2/2015,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,Sunrisers Hyderabad,1,5.100185909,1.841516502,-3.623320577,-3.381017856,-7.214262541,0.454185841,-4.653363453,-4.458638212,0.090260987,1.415096798,-0.103846154,-12.63975,0.65625,4.1195,0,0,2.528333333,-13.43675,-0.134583333,3.045083333,-5.7975,12.47491667
552,2015,Chandigarh,Punjab,5/3/2015,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Mumbai Indians,0,-4.166473766,2.747811747,-3.986230262,1.304989395,-0.48257637,5.849070515,0.919879413,-0.930055691,-1.514675016,6.486643956,1.857763468,9.342916667,-9.747,8.1805,15.64225,9.625,-6.5,1.448916667,-7.35,6.320916667,-0.881666667,6.07975
553,2015,Mumbai,Mumbai,5/3/2015,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,Rajasthan Royals,0,8.118596644,2.643159381,-5.592308132,-2.816669836,5.294077928,0.705811647,-3.076398028,3.411858075,-1.011627961,1.125317559,4.943654171,6.5,16.70725,-13.36375,-1.590666667,-9.335,0,11.4015,-11.96416667,-9.68775,-0.265333333,19.77258333
554,2015,Chennai,Chennai,5/4/2015,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,1,10.04883753,-3.898658083,-1.762279892,3.816492497,-3.740135278,5.7462612,-1.230270658,8.126466314,-0.979678074,-2.675291101,0.457643531,19.13975,6.75,3.843,0,12.58916667,6.5,4.1445,0.542083333,-1.182083333,1.815833333,0.923916667
555,2015,Kolkata,Kolkata,5/4/2015,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,Kolkata Knight Riders,1,-4.742777311,-0.466937243,3.107089116,-0.610095854,0.83789382,7.620814788,-1.328066868,2.643235699,1.299534402,-0.795174082,2.287664234,0,-0.65625,0,1.929166667,4.7375,7.86875,-0.0125,-14.68333333,4.6515,-4.787833333,-1.347
556,2015,Mumbai,Mumbai,5/5/2015,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,Mumbai Indians,1,9.291726098,-1.530480661,-6.95766416,4.815281592,-1.065916466,3.496116279,-4.017756821,3.086239316,-0.278610797,1.677092308,-1.074371641,16.52916667,3.25,-10.13041667,16.2805,-6.3765,6.30725,13.74975,-9.858333333,-1.3995,-1.64,3.6165
557,2015,Bangalore,Bangalore,5/6/2015,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Royal Challengers Bangalore,1,6.497548617,6.428513683,5.462777085,0.641997965,-3.362296191,-1.653907546,3.241487344,-2.250749337,2.284045993,-2.326576833,-4.185797262,7.398,-3.5,1.8,-4.85,-3.25,0,-0.309833333,-1.485,8.1135,3.352083333,-0.244166667
558,2015,Mumbai,Mumbai,5/7/2015,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,Sunrisers Hyderabad,0,0.37028215,-3.95162658,3.287946021,1.508778259,-4.514574823,-0.778907504,4.669871471,2.045658192,10.93305493,1.095501909,1.72482128,-0.65625,13.45725,-13.0125,0,-7.296916667,11.16083333,-5.94875,-0.865166667,4.05025,-2.967583333,4.06575
559,2015,Chennai,Chennai,5/8/2015,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,Mumbai Indians,0,-3.171030738,9.685135735,0.688401942,-0.87345369,6.708384556,7.800003719,2.931096099,4.945661286,-0.210307098,-0.206444947,2.060935838,2.610583333,-14.27583333,-7.3875,-15.64225,6.214166667,0.016666667,2.38575,6.407083333,0.6105,-0.339166667,7.8785
560,2015,Kolkata,Kolkata,5/9/2015,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,1,1.352851625,3.904434859,1.148941966,0.441215774,-5.378192892,6.465259435,-1.642160292,-3.101019464,2.427281958,2.498690263,-4.237824558,-0.68625,3.25,0,6.841666667,0.833333333,-0.990833333,12.36333333,2.162916667,0.062333333,5.663916667,1.31275
561,2015,Raipur,Delhi,5/9/2015,Sunrisers Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,Sunrisers Hyderabad,0,2.620922541,6.594785961,-4.336599216,-2.76692574,-3.346091869,-0.768885713,-0.531556563,2.028461538,1.196887337,-1.29083006,-0.412259806,3.90625,3.25,-0.35125,-16.0015,15.51666667,11.18525,-13.8465,-7.57625,-6.04025,1.4115,-4.70475
562,2015,Mumbai,Mumbai,5/10/2015,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,0,-8.527186302,-0.513729977,-2.450681834,1.899298034,-2.05374252,-7.65787168,-4.161366757,0.407501413,1.107897335,0.468813364,-0.85604551,-8.08425,16.77916667,11.2305,12.39225,6.483333333,9.625,1.75875,-9.486666667,1.934166667,2.727666667,-3.699166667
563,2015,Chennai,Chennai,5/10/2015,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,1,-1.997901284,-1.362456696,4.797871886,-2.671415339,-2.893740025,10.56679792,1.623171943,2.41298002,-10.43088244,-1.306062497,-2.210859033,12.63975,-13.45725,8.893,0,15.83916667,-3.888333333,4.974666667,0.99975,0.43625,8.638833333,2.078083333
564,2015,Hyderabad,Hyderabad,5/11/2015,Sunrisers Hyderabad,Kings XI Punjab,Sunrisers Hyderabad,Sunrisers Hyderabad,1,6.095628936,4.371372102,0.077176615,-1.713175547,-4.830297532,2.194687244,-0.537587398,1.34212832,3.22245604,-2.985375671,-7.044903372,-0.68625,3.90625,9.7625,-8.1,3.25,0,0.708333333,-3.175,4.850166667,0.6655,-5.58275
565,2015,Raipur,Delhi,5/12/2015,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,Delhi Daredevils,1,0.993303407,1.280702685,-0.713278639,0.614092115,6.682705977,0.689303629,-4.045050335,9.591045902,4.462820513,-0.060445337,-0.965192674,15.88975,3.25,-4.47075,-16.0015,-13.8465,19.3855,12.58916667,16.11916667,20.91333333,-0.342833333,1.953333333
566,2015,Chandigarh,Punjab,5/13/2015,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,Kings XI Punjab,1,-6.857614142,-6.428513683,-6.436912097,5.994935582,-1.136740608,-2.634953589,-4.728078759,6.259233192,-5.004046279,1.070544902,4.185797262,-8.08425,3.5,3.05,0,-3.25,18.80083333,-0.432666667,-3.815,-3.83175,-7.3185,0.244166667
567,2015,Mumbai,Mumbai,5/14/2015,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,Mumbai Indians,1,2.813622141,-4.185762605,1.863153285,-12.6342255,3.995650518,-2.010969091,-1.5389363,0.589817578,-1.880050549,-0.416227479,-3.469190649,10.02916667,0,13.0305,-4.1925,-0.33025,-11.70833333,16.16641667,-8.469583333,0.762083333,1.47825,1.42575
568,2015,Hyderabad,Hyderabad,5/15/2015,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,0,-0.401919681,-2.057141581,-5.385600469,0.435474642,-1.626010104,1.215955399,-1.899359024,0.894524487,0.991713375,1.872740329,2.151519648,-8.08425,7.40625,7.9625,0,0,3.25,-2.865166667,-3.214166667,4.640083333,-4.873583333,1.55325
569,2015,Chandigarh,Punjab,5/16/2015,Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,0,-4.011282062,-2.5298556,-2.162584951,-4.674632205,-9.867806203,3.986033094,0.947172927,-1.867233122,-4.024368205,0.612901371,10.26373626,3.25,-3.25,0,-0.793,11.55833333,-19.3855,-0.288333333,-4.357083333,-2.649666667,-8.242416667,5.389166667
570,2015,Mumbai,Mumbai,5/16/2015,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,0,1.640492687,-0.012122564,2.21618067,-2.950943317,-2.204135417,1.327510211,5.835891198,-1.461668539,3.122498844,-0.900732601,-4.812432012,0,13.45725,-3.25,-13.8175,-0.530833333,-0.833333333,1.14,-8.348333333,-3.06225,0.500416667,-4.905
572,2015,Hyderabad,Hyderabad,5/17/2015,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,0,1.92915517,4.652699848,-2.934918635,8.093346322,-0.841351397,0.585741179,-1.104299399,2.0182148,-0.11618396,-0.71247959,0.812757566,-10.02916667,0.65625,-3.268,-9.625,-15.64225,0.016666667,-1.483083333,9.123333333,2.705916667,-3.876,-3.03525
573,2015,Mumbai,Mumbai,5/19/2015,Mumbai Indians,Chennai Super Kings,Mumbai Indians,Mumbai Indians,1,3.171030738,-5.680854222,2.318387954,-2.133336205,-7.800003719,-9.666774169,-3.354338813,-1.564028959,-0.685728205,1.10248025,0.011169834,-2.610583333,3.25,16.2805,6.74925,-0.016666667,-9.7605,1.3485,-6.595,-0.505416667,0.234083333,1.80375
574,2015,Pune,Bangalore,5/20/2015,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,1,3.504204305,2.536201387,6.560151779,-6.487907836,0.846395253,4.820536717,2.853442601,-2.940182679,-12.22450798,-2.788802165,1.321528745,8.08425,-20.20725,5.05,0,3.25,-10.38833333,0.830166667,4.079333333,-2.003333333,9.8705,0.899166667
575,2015,Ranchi,Chennai,5/22/2015,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,Chennai Super Kings,1,-5.502105589,-1.028987207,-4.769069788,6.823282393,5.588252437,-3.582126516,-1.230270658,8.126466314,-0.979678074,-2.507291641,0.457643531,4.5555,3.5,-5.05,8.893,0,19.08916667,4.1445,0.542083333,-1.182083333,-0.976666667,0.923916667
576,2015,Kolkata,Kolkata,5/24/2015,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,Mumbai Indians,0,3.171030738,-1.495091617,-0.688401942,-3.688954403,2.617581428,0.027293514,-3.237595626,-4.945661286,-0.685728205,-1.013926304,2.127576387,-2.610583333,3.25,7.3875,12.39225,-9.7605,1.160583333,3.233333333,-6.407083333,-0.505416667,3.959333333,-1.9215
577,2016,Mumbai,Mumbai,4/9/2016,Mumbai Indians,Rising Pune Supergiants,Mumbai Indians,Rising Pune Supergiants,0,1.173129454,2.318387954,-5.472252124,-7.378263603,-14.14577952,8.1098081,-4.370149869,2.978501961,1.454294719,3.777092308,3.62135368,10.02916667,16.2805,-10.215,-6.5,9.625,-0.76575,-1.98,-0.549,4.596,6.84675,-3.794333333
578,2016,Kolkata,Kolkata,4/10/2016,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,1,6.478103957,2.153985299,1.288033465,-6.458538215,-1.408667817,5.925840948,5.927731103,-9.633520529,-2.763760684,-2.086004142,2.02605016,6.5,3.25,3.25,-2.104166667,0.833333333,-2.021666667,3.2885,0.60125,-2.870583333,-3.376333333,-0.76575
579,2016,Chandigarh,Punjab,4/11/2016,Kings XI Punjab,Gujarat Lions,Gujarat Lions,Gujarat Lions,0,0.736367172,-2.5298556,-0.828346811,0.1397477,0.690639998,-2.541989852,6.393070018,-3.829302321,3.234015884,2.380249482,6.628639617,6.415416667,-3.25,-8.893,-11.2855,-12.40125,9.362916667,18.80083333,2.183333333,-10.60233333,2.9425,4.125833333
580,2016,Bangalore,Bangalore,4/12/2016,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,Royal Challengers Bangalore,1,3.874486454,-1.415425193,-1.880362957,-1.145472867,4.820536717,8.150087644,-4.635137877,-3.667828102,-1.1724743,-1.573000655,14.46942897,7.428,-6.75,3.69475,-6.5,-2.088333333,0,-3.716,-23.56083333,-3.750583333,-13.82341667,4.286166667
581,2016,Kolkata,Kolkata,4/13/2016,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,Mumbai Indians,0,-1.299178099,4.185762605,3.692830295,7.176289739,3.975716835,-9.204231502,-4.009741227,-2.181140051,-5.85,-0.126124432,-2.356159225,-13.0305,0,0.016666667,-2.101666667,17.0675,-17.74641667,-8.791666667,0.714,6.98775,6.845833333,0.97975
582,2016,Rajkot,Gujarat,4/14/2016,Rising Pune Supergiants,Gujarat Lions,Rising Pune Supergiants,Gujarat Lions,1,3.729711484,-0.447903889,-0.772133398,4.479005348,5.946755389,-4.176327189,2.975522303,-8.74924663,-0.74181513,0.410141933,-3.635096647,5.729166667,-3.25,4.555333333,-19.3855,-12.40125,14.16625,19.658,-4.21425,-0.72,4.014333333,-3.602583333
583,2016,Delhi,Delhi,4/15/2016,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,Delhi Daredevils,1,0.002139621,1.249152915,-5.638138641,-6.944422707,-0.204397288,7.538875229,-6.460650341,-3.715328924,11.32305559,-3.563571208,-5.311997856,-3.93625,0,0,15.83916667,-8.1,-2.187083333,8.403166667,-17.06208333,0.408333333,14.58708333,0.41275
584,2016,Hyderabad,Hyderabad,4/16/2016,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,0,4.742777311,0.466937243,0.610095854,-3.836252525,-2.882192995,-3.811715773,-1.112043973,1.076840652,-2.365003358,-5.089355089,-5.38021978,0,0.65625,-1.929166667,-3.25,-8.834166667,-10.5675,17.53416667,-2.197083333,0.5115,-1.810333333,-5.72625
585,2016,Mumbai,Mumbai,4/16/2016,Mumbai Indians,Gujarat Lions,Gujarat Lions,Gujarat Lions,0,3.388396896,-2.811183346,-6.244385521,-1.790011166,2.681043699,8.531868132,-1.307924156,3.480674453,0.733017164,2.58669443,1.586796844,18.75966667,0,-5.659666667,-6.5,-3.74325,12.875,2.588916667,3.9375,8.28825,3.281666667,0.1825
586,2016,Chandigarh,Punjab,4/17/2016,Rising Pune Supergiants,Kings XI Punjab,Rising Pune Supergiants,Kings XI Punjab,1,2.993344312,2.081951711,-1.612400152,-6.309316184,4.339257648,5.25611539,1.342409684,0.892173152,-1.938859416,-2.317954048,-6.693088903,-0.68625,0,13.44833333,13.16333333,-8.1,0,-1.080083333,0.844583333,26.84891667,5.605416667,-1.220833333
587,2016,Bangalore,Bangalore,4/17/2016,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,Delhi Daredevils,0,6.495408996,5.179360768,-0.705811647,-1.925087718,-4.903921641,11.92342743,-3.29101372,-4.744833987,2.446846304,-2.863830715,8.815050998,11.33425,-3.5,16.70725,-3.25,-8.31375,-11.65316667,-2.461,-0.598166667,-1.937833333,-0.656916667,13.71916667
588,2016,Hyderabad,Hyderabad,4/18/2016,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad,1,10.05888655,4.652699848,10.8578335,-5.699405809,-3.188534313,-4.454813,0.760917251,0.426892326,-0.279202099,-3.777092308,-4.944970414,6.5,0.65625,3.3875,-16.2805,10.38833333,-9.581666667,9.1425,1.36775,11.09925,-3.393666667,-3.426666667
589,2016,Chandigarh,Punjab,4/19/2016,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,0,1.352851625,3.904434859,-3.391821981,-5.300639913,-1.531907499,1.853568622,2.59218016,1.689535062,0.868219398,-2.105308816,-4.606593407,-0.68625,3.25,3.25,15.9725,-7.266666667,10.5675,-0.609166667,1.009583333,33.74441667,13.00008333,-1.64375
590,2016,Mumbai,Mumbai,4/20/2016,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,Mumbai Indians,1,-2.028174019,-2.395381749,-6.449078369,-4.626216094,2.352907701,-2.05374252,-0.941358793,4.772127501,0.713011361,-2.468846154,-0.119191271,19.7805,3.25,4.575,-19.95725,7.718083333,6.483333333,2.34825,1.890583333,-1.45275,2.155,3.474083333
591,2016,Rajkot,Gujarat,4/21/2016,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad,0,-6.831996108,3.699484306,3.623320577,1.573427847,4.620042528,5.084659983,-7.560022266,5.088338282,3.960648021,-8.512932328,3.35817357,-5.729166667,-8.044166667,-4.1195,19.3855,8.512916667,3.25,-6.5,-5.338416667,-0.587416667,1.385833333,3.244166667
592,2016,Pune,Pune,4/22/2016,Royal Challengers Bangalore,Rising Pune Supergiants,Rising Pune Supergiants,Royal Challengers Bangalore,0,13.32270707,-0.032102293,-2.53441329,0.861054754,5.7462612,-0.314380602,-3.439027095,1.79362554,0.367827727,0,-3.02710557,-42.57270707,-32.46789771,-16.51725338,-33.36105475,-34.9962612,-19.02228606,-12.6529729,-16.74487554,-24.80249439,-22.30341667,-17.13064443
593,2016,Delhi,Delhi,4/23/2016,Delhi Daredevils,Mumbai Indians,Mumbai Indians,Delhi Daredevils,1,-2.649890103,1.530480661,9.683282187,-3.67519815,6.535924044,-5.639433312,5.951289996,-3.810229776,1.011627961,-0.743636874,-3.121893491,-16.2805,-3.25,-9.625,-12.83166667,16.61375,0.196916667,13.87916667,0.04725,9.68775,-12.82666667,4.701666667
594,2016,Hyderabad,Hyderabad,4/23/2016,Kings XI Punjab,Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad,1,6.095628936,4.371372102,-9.957560977,-5.55946094,-4.336547514,7.341527428,1.166952248,0.774902042,0.090260987,-4.880769231,-10.26373626,-0.68625,3.90625,0,0,-0.961666667,16.2625,-12.30083333,1.081666667,3.045083333,25.06166667,-4.275333333
595,2016,Rajkot,Gujarat,4/24/2016,Royal Challengers Bangalore,Gujarat Lions,Royal Challengers Bangalore,Gujarat Lions,1,9.59299559,-1.362456696,-1.762279892,-1.839692302,-0.200494189,1.471049295,-6.414549398,2.503308168,1.872740329,-3.318484252,3.635096647,0.770833333,-13.45725,3.843,19.3855,18.90125,3.25,-17.9015,-0.4775,-4.873583333,-1.67275,10.71958333
596,2016,Pune,Pune,4/24/2016,Rising Pune Supergiants,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,0,1.640492687,-1.822483149,5.434406306,5.793612167,3.402546768,-2.904246564,-1.687034356,-0.79736191,-0.780433,-6.025911706,-6.840877806,-30.89049269,-30.67751685,-24.48607297,-38.29361217,-32.65254677,-16.4324201,-14.40496564,-14.15388809,-23.65423367,-16.27750496,-13.31687219
597,2016,Chandigarh,Punjab,4/25/2016,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,Mumbai Indians,0,3.818172661,-2.220774513,-0.335374556,5.632417036,0.403311725,-7.898155667,-4.133369447,-2.714494175,0.027561096,-2.656410256,2.1,6.5,-7.416666667,-8.893,5.729166667,10.65175,0.51825,0.845416667,-15.18933333,2.313333333,1.901666667,16.26833333
598,2016,Hyderabad,Hyderabad,4/26/2016,Sunrisers Hyderabad,Rising Pune Supergiants,Rising Pune Supergiants,Rising Pune Supergiants,0,3.102284624,2.289420391,-8.781919666,-7.943425949,-5.283460536,3.514342418,2.550317085,4.759676035,-0.801912166,2.545551223,-1.217958974,0,3.90625,0,-3.25,3.888333333,-0.150833333,-14.16625,-4.032166667,2.2005,8.663166667,-2.425333333
599,2016,Delhi,Delhi,4/27/2016,Gujarat Lions,Delhi Daredevils,Delhi Daredevils,Gujarat Lions,0,-0.993303407,-2.23898588,-4.879029492,4.745912878,-1.229589056,6.934593639,-2.958389613,-3.797508222,-0.329555323,-3.791217582,-1.535096647,-15.88975,-3.25,-8.893,10.11375,-18.90125,20.3625,-3.546333333,3.926916667,3.98475,-6.199166667,4.884166667
600,2016,Mumbai,Mumbai,4/28/2016,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,Mumbai Indians,1,1.299178099,-4.185762605,1.442188247,-1.5389363,-1.589228975,-0.975014766,-4.397456952,0.810633946,-0.435249366,-1.352784095,1.735672189,13.0305,0,-6.3475,16.16641667,-18.19166667,18.89225,-10.58416667,23.42891667,-2.299583333,-2.2995,-0.445833333
601,2016,Pune,Pune,4/29/2016,Rising Pune Supergiants,Gujarat Lions,Gujarat Lions,Gujarat Lions,0,1.997901284,-0.447903889,-0.772133398,3.697259683,6.369998102,-2.746525804,-3.805592458,-3.496288799,0.916061836,-4.756410256,3.218832891,-31.24790128,-32.05209611,-18.27953327,-36.19725968,-35.6199981,-16.59014086,-12.28640754,-11.4549612,-25.3507285,-17.54700641,-23.37658289
602,2016,Delhi,Delhi,4/30/2016,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,Delhi Daredevils,1,-1.350712004,-2.655281944,5.128744168,-3.032100923,-0.583566026,8.263014424,-5.927731103,6.345726622,-2.623687424,-1.074173298,0.765358432,-3.25,-3.25,-17.71375,-13.8175,-4.083333333,23.54166667,-3.2885,0.815833333,-12.06458333,-0.9,2.085583333
603,2016,Hyderabad,Hyderabad,4/30/2016,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,Sunrisers Hyderabad,1,1.415425193,2.257318098,-5.467990951,-2.426891266,3.021756922,-3.507496185,4.635137877,-4.515395804,0.991713375,-1.963330907,0,6.75,3.90625,-6.925,-3.69475,6.5,7.138333333,26.41166667,-2.909166667,4.640083333,3.425333333,10.57008333
604,2016,Rajkot,Gujarat,5/1/2016,Kings XI Punjab,Gujarat Lions,Gujarat Lions,Kings XI Punjab,0,-0.736367172,4.015738085,-0.840266755,-0.1397477,3.921050814,-3.204287428,-9.518169416,0.388044743,0.39000066,-0.863448276,-6.628639617,-6.415416667,-9.362916667,8.893,11.2855,0.842916667,3.25,-6.5,-1.14,-3.641916667,5.640416667,-4.125833333
